tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
2259,10,0.0042,3.0000,0.0582,0.0025,1.2000,115.2826,1.0000,0.0000,0.3830,8.6000
2260,11,0.0635,4.7273,0.1083,0.0266,1.0909,73.5699,1.0000,0.0000,0.5864,6.8182
2261,11,0.0635,4.7273,0.1083,0.0266,1.0909,73.5699,1.0000,0.0000,0.5864,6.8182
2262,6,0.0252,3.3333,0.0921,0.0026,1.3333,155.1664,1.0000,0.0000,0.8168,12.5000
2263,6,0.0252,3.3333,0.0921,0.0026,1.3333,155.1664,1.0000,0.0000,0.8168,12.5000
2264,12,0.0257,3.1667,0.1120,0.0067,1.2500,205.5768,1.0833,0.0000,0.4826,6.6667
2265,12,0.0257,3.1667,0.1120,0.0067,1.2500,205.5768,1.0833,0.0000,0.4826,6.6667
2266,4,0.0168,3.5000,0.0702,0.0021,1.2500,188.1986,1.0000,0.0000,1.1351,18.7500
2267,4,0.0168,3.5000,0.0702,0.0021,1.2500,188.1986,1.0000,0.0000,1.1351,18.7500
2268,7,0.0129,3.7143,0.0902,0.0291,1.1429,107.8688,1.0000,0.0000,0.8082,10.7143
2269,7,0.0129,3.7143,0.0902,0.0291,1.1429,107.8688,1.0000,0.0000,0.8082,10.7143
2270,5,0.0018,3.0000,0.0449,0.0000,1.4000,247.8429,1.2000,0.0000,0.8407,15.4000
2271,5,0.0018,3.0000,0.0449,0.0000,1.4000,247.8429,1.2000,0.0000,0.8407,15.4000
2272,4,0.0034,5.2500,0.0801,0.0459,1.2500,210.9679,1.0000,0.0000,1.5263,19.0000
2273,4,0.0034,5.2500,0.0801,0.0459,1.2500,210.9679,1.0000,0.0000,1.5263,19.0000
2274,4,0.0012,2.5000,0.0386,0.0000,1.0000,0.0000,1.0000,0.0000,1.3872,17.5000
2275,4,0.0012,2.5000,0.0386,0.0000,1.0000,0.0000,1.0000,0.0000,1.3872,17.5000
2276,4,0.0255,3.2500,0.1083,0.0244,1.2500,144.4542,1.0000,0.0000,1.3747,17.2500
2277,4,0.0255,3.2500,0.1083,0.0244,1.2500,144.4542,1.0000,0.0000,1.3747,17.2500
2278,4,0.0006,2.0000,0.0299,0.0000,1.0000,0.0000,1.0000,0.0000,1.2128,18.0000
2279,4,0.0006,2.0000,0.0299,0.0000,1.0000,0.0000,1.0000,0.0000,1.2128,18.0000
2280,5,0.0466,5.4000,0.1387,0.0643,1.2000,149.9850,1.2000,0.0000,0.9802,15.0000
2281,5,0.0466,5.4000,0.1387,0.0643,1.2000,149.9850,1.2000,0.0000,0.9802,15.0000
2282,5,0.0104,3.8000,0.0785,0.0449,1.4000,223.9443,1.0000,0.0000,0.9233,14.4000
2283,5,0.0104,3.8000,0.0785,0.0449,1.4000,223.9443,1.0000,0.0000,0.9233,14.4000
2284,9,0.0097,4.0000,0.0730,0.0457,1.1111,59.0916,1.0000,0.0000,0.4070,8.6667
2285,9,0.0097,4.0000,0.0730,0.0457,1.1111,59.0916,1.0000,0.0000,0.4070,8.6667
2286,5,0.0115,3.6000,0.1071,0.0160,1.0000,0.0000,1.0000,0.0000,1.8456,15.2000
2287,5,0.0115,3.6000,0.1071,0.0160,1.0000,0.0000,1.0000,0.0000,1.8456,15.2000
2288,7,0.0104,3.0000,0.0828,0.0189,1.1429,85.5229,1.1429,0.0000,0.7172,12.0000
2289,7,0.0104,3.0000,0.0828,0.0189,1.1429,85.5229,1.1429,0.0000,0.7172,12.0000
2290,13,0.0167,3.5385,0.1119,0.0158,1.2308,89.9592,1.0000,0.0000,0.5425,6.3846
2291,13,0.0167,3.5385,0.1119,0.0158,1.2308,89.9592,1.0000,0.0000,0.5425,6.3846
2292,5,0.0131,5.4000,0.0962,0.0777,1.2000,171.3860,1.0000,0.0000,0.7901,16.2000
2293,5,0.0131,5.4000,0.0962,0.0777,1.2000,171.3860,1.0000,0.0000,0.7901,16.2000
2294,7,0.0010,2.2857,0.0343,0.0000,1.0000,0.0000,1.0000,0.0000,0.7944,11.1429
2295,7,0.0010,2.2857,0.0343,0.0000,1.0000,0.0000,1.0000,0.0000,0.7944,11.1429
2296,2,0.0010,3.0000,0.0462,0.0000,1.0000,0.0000,1.0000,0.0000,3.2168,33.0000
2297,2,0.0010,3.0000,0.0462,0.0000,1.0000,0.0000,1.0000,0.0000,3.2168,33.0000
2298,2,0.0031,3.0000,0.0583,0.0000,1.0000,0.0000,1.0000,0.0000,3.0822,36.5000
2299,2,0.0031,3.0000,0.0583,0.0000,1.0000,0.0000,1.0000,0.0000,3.0822,36.5000
2300,5,0.0038,5.2000,0.0787,0.0487,1.4000,226.6417,1.0000,0.0000,0.9938,14.0000
2301,5,0.0038,5.2000,0.0787,0.0487,1.4000,226.6417,1.0000,0.0000,0.9938,14.0000
2302,3,0.0030,2.3333,0.0517,0.0099,1.0000,0.0000,1.0000,0.0000,0.9950,22.6667
2303,3,0.0030,2.3333,0.0517,0.0099,1.0000,0.0000,1.0000,0.0000,0.9950,22.6667
2304,2,0.0051,4.5000,0.1051,0.0280,1.0000,0.0000,1.0000,0.0000,3.6439,35.0000
2305,2,0.0051,4.5000,0.1051,0.0280,1.0000,0.0000,1.0000,0.0000,3.6439,35.0000
2306,3,0.0295,7.0000,0.1429,0.1064,1.0000,0.0000,1.0000,0.0000,1.9872,21.6667
2307,3,0.0295,7.0000,0.1429,0.1064,1.0000,0.0000,1.0000,0.0000,1.9872,21.6667
2308,4,0.0388,5.0000,0.1682,0.0715,1.0000,0.0000,1.0000,0.0000,1.8269,16.2500
2309,4,0.0388,5.0000,0.1682,0.0715,1.0000,0.0000,1.0000,0.0000,1.8269,16.2500
2310,7,0.0399,5.8571,0.1039,0.0918,1.0000,0.0000,1.0000,0.0000,0.6495,11.7143
2311,7,0.0399,5.8571,0.1039,0.0918,1.0000,0.0000,1.0000,0.0000,0.6495,11.7143
2312,1,0.0365,8.0000,0.1745,0.0592,1.0000,0.0000,1.0000,0.0000,4.9611,74.0000
2313,1,0.0365,8.0000,0.1745,0.0592,1.0000,0.0000,1.0000,0.0000,4.9611,74.0000
2314,7,0.0020,3.0000,0.0497,0.0283,1.1429,32.9038,1.0000,0.0000,0.6980,10.0000
2315,7,0.0020,3.0000,0.0497,0.0283,1.1429,32.9038,1.0000,0.0000,0.6980,10.0000
2316,2,0.0006,2.5000,0.0347,0.0000,1.0000,0.0000,1.0000,0.0000,2.8729,36.5000
2317,2,0.0006,2.5000,0.0347,0.0000,1.0000,0.0000,1.0000,0.0000,2.8729,36.5000
2318,4,0.0014,2.5000,0.0410,0.0000,1.0000,0.0000,1.0000,0.0000,1.2162,18.7500
2319,4,0.0014,2.5000,0.0410,0.0000,1.0000,0.0000,1.0000,0.0000,1.2162,18.7500
2320,12,0.0084,3.0833,0.0606,0.0307,1.0000,0.0000,1.0000,0.0000,0.2302,6.9167
2321,12,0.0084,3.0833,0.0606,0.0307,1.0000,0.0000,1.0000,0.0000,0.2302,6.9167
2322,6,0.0022,4.5000,0.0609,0.0342,1.0000,0.0000,1.1667,0.0000,1.0707,13.3333
2323,6,0.0022,4.5000,0.0609,0.0342,1.0000,0.0000,1.1667,0.0000,1.0707,13.3333
2324,5,0.0006,2.6000,0.0342,0.0000,1.0000,0.0000,1.0000,0.0000,0.7278,16.0000
2325,5,0.0006,2.6000,0.0342,0.0000,1.0000,0.0000,1.0000,0.0000,0.7278,16.0000
2326,5,0.0022,3.0000,0.0549,0.0134,1.0000,0.0000,1.0000,0.0000,1.1552,15.4000
2327,5,0.0022,3.0000,0.0549,0.0134,1.0000,0.0000,1.0000,0.0000,1.1552,15.4000
2328,6,0.0438,5.0000,0.1337,0.0691,1.1667,20.1580,1.0000,0.0000,0.9041,11.6667
2329,6,0.0438,5.0000,0.1337,0.0691,1.1667,20.1580,1.0000,0.0000,0.9041,11.6667
2330,4,0.0023,3.5000,0.0643,0.0309,1.0000,0.0000,1.0000,0.0000,1.4054,18.7500
2331,4,0.0023,3.5000,0.0643,0.0309,1.0000,0.0000,1.0000,0.0000,1.4054,18.7500
2332,4,0.0018,4.2500,0.0566,0.0000,1.0000,0.0000,1.0000,0.0000,1.5432,20.2500
2333,4,0.0018,4.2500,0.0566,0.0000,1.0000,0.0000,1.0000,0.0000,1.5432,20.2500
2334,5,0.0198,4.6000,0.0924,0.0115,1.0000,0.0000,1.0000,0.0000,1.1788,15.6000
2335,5,0.0198,4.6000,0.0924,0.0115,1.0000,0.0000,1.0000,0.0000,1.1788,15.6000
2336,11,0.0110,2.6364,0.0717,0.0126,1.0000,0.0000,1.0000,0.0000,0.3076,7.0000
2337,11,0.0110,2.6364,0.0717,0.0126,1.0000,0.0000,1.0000,0.0000,0.3076,7.0000
2338,5,0.0209,3.2000,0.1129,0.0251,1.0000,0.0000,1.0000,0.0000,0.8867,13.6000
2339,5,0.0209,3.2000,0.1129,0.0251,1.0000,0.0000,1.0000,0.0000,0.8867,13.6000
2340,6,0.0220,5.5000,0.1274,0.0525,1.0000,0.0000,1.0000,0.0000,0.9650,12.0000
2341,6,0.0220,5.5000,0.1274,0.0525,1.0000,0.0000,1.0000,0.0000,0.9650,12.0000
2342,5,0.0125,4.8000,0.1065,0.0366,1.0000,0.0000,1.0000,0.0000,1.6729,14.0000
2343,5,0.0125,4.8000,0.1065,0.0366,1.0000,0.0000,1.0000,0.0000,1.6729,14.0000
2344,6,0.0082,2.8333,0.0528,0.0082,1.0000,0.0000,1.0000,0.0000,0.7898,12.3333
2345,6,0.0082,2.8333,0.0528,0.0082,1.0000,0.0000,1.0000,0.0000,0.7898,12.3333
2346,6,0.0232,3.6667,0.0881,0.0024,1.0000,0.0000,1.0000,0.0000,0.9194,12.3333
2347,6,0.0232,3.6667,0.0881,0.0024,1.0000,0.0000,1.0000,0.0000,0.9194,12.3333
2348,8,0.0077,3.5000,0.0687,0.0114,1.0000,0.0000,1.0000,0.0000,0.4793,9.0000
2349,8,0.0077,3.5000,0.0687,0.0114,1.0000,0.0000,1.0000,0.0000,0.4793,9.0000
2350,6,0.0130,2.8333,0.0821,0.0215,1.1667,151.9991,1.0000,0.0000,0.6838,11.0000
2351,6,0.0130,2.8333,0.0821,0.0215,1.1667,151.9991,1.0000,0.0000,0.6838,11.0000
2352,7,0.0117,2.4286,0.0775,0.0017,1.0000,0.0000,1.0000,0.0000,1.1560,11.1429
2353,7,0.0117,2.4286,0.0775,0.0017,1.0000,0.0000,1.0000,0.0000,1.1560,11.1429
2354,1,0.0432,7.0000,0.1526,0.1146,1.0000,0.0000,1.0000,0.0000,6.8421,76.0000
2355,1,0.0432,7.0000,0.1526,0.1146,1.0000,0.0000,1.0000,0.0000,6.8421,76.0000
2356,4,0.0029,3.0000,0.0554,0.0000,1.0000,0.0000,1.0000,0.0000,1.0997,20.0000
2357,4,0.0029,3.0000,0.0554,0.0000,1.0000,0.0000,1.0000,0.0000,1.0997,20.0000
2358,2,0.0400,5.0000,0.1581,0.0288,1.0000,0.0000,1.0000,0.0000,3.5994,42.5000
2359,2,0.0400,5.0000,0.1581,0.0288,1.0000,0.0000,1.0000,0.0000,3.5994,42.5000
2360,3,0.0213,6.6667,0.1304,0.0419,1.0000,0.0000,1.0000,0.0000,3.1988,29.0000
2361,3,0.0213,6.6667,0.1304,0.0419,1.0000,0.0000,1.0000,0.0000,3.1988,29.0000
2362,8,0.0242,5.3750,0.1150,0.0278,1.0000,0.0000,1.0000,0.0000,0.9909,10.6250
2363,8,0.0242,5.3750,0.1150,0.0278,1.0000,0.0000,1.0000,0.0000,0.9909,10.6250
2364,2,0.0004,2.5000,0.0287,0.0000,1.0000,0.0000,1.0000,0.0000,2.4164,44.0000
2365,2,0.0004,2.5000,0.0287,0.0000,1.0000,0.0000,1.0000,0.0000,2.4164,44.0000
2366,5,0.0077,6.0000,0.0915,0.0391,1.0000,0.0000,1.0000,0.0000,1.2647,16.4000
2367,5,0.0077,6.0000,0.0915,0.0391,1.0000,0.0000,1.0000,0.0000,1.2647,16.4000
2368,14,0.0243,4.2857,0.0874,0.0193,1.1429,78.4376,1.0000,0.0000,0.4366,6.2857
2369,14,0.0243,4.2857,0.0874,0.0193,1.1429,78.4376,1.0000,0.0000,0.4366,6.2857
2370,9,0.0111,3.6667,0.0862,0.0239,1.2222,115.5416,1.1111,0.0000,0.7665,8.8889
2371,9,0.0111,3.6667,0.0862,0.0239,1.2222,115.5416,1.1111,0.0000,0.7665,8.8889
2372,9,0.0194,3.2222,0.0874,0.0017,1.0000,0.0000,1.0000,0.0000,0.5582,8.5556
2373,9,0.0194,3.2222,0.0874,0.0017,1.0000,0.0000,1.0000,0.0000,0.5582,8.5556
2374,5,0.0184,4.4000,0.1147,0.0556,1.0000,0.0000,1.0000,0.0000,0.9895,15.2000
2375,5,0.0184,4.4000,0.1147,0.0556,1.0000,0.0000,1.0000,0.0000,0.9895,15.2000
2376,3,0.0055,4.3333,0.0889,0.0396,1.0000,0.0000,1.0000,0.0000,3.0320,20.0000
2377,3,0.0055,4.3333,0.0889,0.0396,1.0000,0.0000,1.0000,0.0000,3.0320,20.0000
2378,7,0.0329,4.1429,0.1081,0.0273,1.1429,57.6117,1.1429,0.0000,0.9669,10.2857
2379,7,0.0329,4.1429,0.1081,0.0273,1.1429,57.6117,1.1429,0.0000,0.9669,10.2857
2380,10,0.0155,4.3000,0.0954,0.0479,1.0000,0.0000,1.0000,0.0000,0.3889,8.1000
2381,10,0.0155,4.3000,0.0954,0.0479,1.0000,0.0000,1.0000,0.0000,0.3889,8.1000
2382,14,0.0153,2.9286,0.0628,0.0055,1.0000,0.0000,1.0714,0.0000,0.3285,5.7857
2383,14,0.0153,2.9286,0.0628,0.0055,1.0000,0.0000,1.0714,0.0000,0.3285,5.7857
2384,5,0.0278,4.0000,0.1177,0.0812,1.0000,0.0000,1.6000,0.0000,0.5383,14.0000
2385,5,0.0278,4.0000,0.1177,0.0812,1.0000,0.0000,1.6000,0.0000,0.5383,14.0000
2386,4,0.0042,3.2500,0.0657,0.0174,1.0000,0.0000,1.0000,0.0000,1.4182,17.5000
2387,4,0.0042,3.2500,0.0657,0.0174,1.0000,0.0000,1.0000,0.0000,1.4182,17.5000
2388,8,0.0075,3.2500,0.0590,0.0113,1.1250,29.8697,1.1250,0.0000,1.0088,9.5000
2389,8,0.0075,3.2500,0.0590,0.0113,1.1250,29.8697,1.1250,0.0000,1.0088,9.5000
2390,7,0.0353,3.7143,0.1090,0.0289,1.0000,0.0000,1.0000,0.0000,0.7876,10.7143
2391,7,0.0353,3.7143,0.1090,0.0289,1.0000,0.0000,1.0000,0.0000,0.7876,10.7143
2392,6,0.0147,4.8333,0.0940,0.0677,1.1667,161.0207,1.0000,0.0000,0.7405,12.8333
2393,6,0.0147,4.8333,0.0940,0.0677,1.1667,161.0207,1.0000,0.0000,0.7405,12.8333
2394,11,0.0130,3.4545,0.0690,0.0298,1.0909,54.8611,1.0909,0.0000,0.3256,6.4545
2395,11,0.0130,3.4545,0.0690,0.0298,1.0909,54.8611,1.0909,0.0000,0.3256,6.4545
2396,4,0.0175,4.7500,0.1188,0.0587,1.2500,28.2990,1.0000,0.0000,1.2866,18.5000
2397,4,0.0175,4.7500,0.1188,0.0587,1.2500,28.2990,1.0000,0.0000,1.2866,18.5000
2398,6,0.0258,4.1667,0.1291,0.0372,1.0000,0.0000,1.0000,0.0000,1.0301,11.5000
2399,6,0.0258,4.1667,0.1291,0.0372,1.0000,0.0000,1.0000,0.0000,1.0301,11.5000
2400,7,0.0142,2.4286,0.0750,0.0049,1.0000,0.0000,1.0000,0.0000,0.5632,9.2857
2401,7,0.0142,2.4286,0.0750,0.0049,1.0000,0.0000,1.0000,0.0000,0.5632,9.2857
2402,4,0.0231,3.0000,0.1135,0.0656,1.0000,0.0000,1.0000,0.0000,1.5957,12.0000
2403,4,0.0231,3.0000,0.1135,0.0656,1.0000,0.0000,1.0000,0.0000,1.5957,12.0000
2404,1,0.0037,3.0000,0.0780,0.0000,1.0000,0.0000,1.0000,0.0000,3.8328,42.0000
2405,1,0.0037,3.0000,0.0780,0.0000,1.0000,0.0000,1.0000,0.0000,3.8328,42.0000
2406,1,0.0141,7.0000,0.2222,0.3410,1.0000,0.0000,1.0000,0.0000,6.2500,33.0000
2407,1,0.0141,7.0000,0.2222,0.3410,1.0000,0.0000,1.0000,0.0000,6.2500,33.0000
2408,1,0.0227,5.0000,0.1650,0.0000,2.0000,273.5301,1.0000,0.0000,5.3476,34.0000
2409,1,0.0227,5.0000,0.1650,0.0000,2.0000,273.5301,1.0000,0.0000,5.3476,34.0000
2410,2,0.0065,2.5000,0.0968,0.1346,1.0000,0.0000,1.0000,0.0000,2.0161,16.0000
2411,2,0.0065,2.5000,0.0968,0.1346,1.0000,0.0000,1.0000,0.0000,2.0161,16.0000
2412,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2413,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2414,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
2415,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
2416,2,0.0199,4.5000,0.1786,0.5077,1.0000,0.0000,1.5000,0.0000,1.8519,14.0000
2417,2,0.0199,4.5000,0.1786,0.5077,1.0000,0.0000,1.5000,0.0000,1.8519,14.0000
2418,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2419,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2420,2,0.0237,3.5000,0.1856,0.3092,1.0000,0.0000,1.0000,0.0000,2.8986,12.0000
2421,2,0.0237,3.5000,0.1856,0.3092,1.0000,0.0000,1.0000,0.0000,2.8986,12.0000
2422,1,0.0138,4.0000,0.1633,0.2710,1.0000,0.0000,1.0000,0.0000,6.0215,31.0000
2423,1,0.0138,4.0000,0.1633,0.2710,1.0000,0.0000,1.0000,0.0000,6.0215,31.0000
2424,1,0.0467,6.0000,0.2700,0.2518,1.0000,0.0000,1.0000,0.0000,9.2308,26.0000
2425,1,0.0467,6.0000,0.2700,0.2518,1.0000,0.0000,1.0000,0.0000,9.2308,26.0000
2426,3,0.0115,2.6667,0.1123,0.0000,1.0000,0.0000,1.0000,0.0000,1.7625,10.0000
2427,3,0.0115,2.6667,0.1123,0.0000,1.0000,0.0000,1.0000,0.0000,1.7625,10.0000
2428,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2429,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2430,1,0.0100,4.0000,0.1600,0.5236,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
2431,1,0.0100,4.0000,0.1600,0.5236,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
2432,1,0.0296,4.0000,0.2428,0.1243,1.0000,0.0000,1.0000,0.0000,11.0345,30.0000
2433,1,0.0296,4.0000,0.2428,0.1243,1.0000,0.0000,1.0000,0.0000,11.0345,30.0000
2434,1,0.0199,4.0000,0.1693,0.3309,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
2435,1,0.0199,4.0000,0.1693,0.3309,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
2436,2,0.0085,3.0000,0.1185,0.5651,1.0000,0.0000,1.0000,0.0000,0.9259,14.0000
2437,2,0.0085,3.0000,0.1185,0.5651,1.0000,0.0000,1.0000,0.0000,0.9259,14.0000
2438,7,0.0242,2.1429,0.1051,0.2837,1.2857,118.8385,1.1429,0.0000,0.6105,3.8571
2439,7,0.0242,2.1429,0.1051,0.2837,1.2857,118.8385,1.1429,0.0000,0.6105,3.8571
2440,5,0.0100,2.4000,0.1099,0.2676,1.0000,0.0000,1.0000,0.0000,0.8615,5.2000
2441,5,0.0100,2.4000,0.1099,0.2676,1.0000,0.0000,1.0000,0.0000,0.8615,5.2000
2442,2,0.0053,2.0000,0.1000,0.5000,1.5000,123.8930,1.0000,0.0000,1.4286,10.5000
2443,2,0.0053,2.0000,0.1000,0.5000,1.5000,123.8930,1.0000,0.0000,1.4286,10.5000
2444,3,0.0553,3.3333,0.2039,0.1988,1.0000,0.0000,1.0000,0.0000,2.2947,8.0000
2445,3,0.0553,3.3333,0.2039,0.1988,1.0000,0.0000,1.0000,0.0000,2.2947,8.0000
2446,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,11.5764,29.0000
2447,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,11.5764,29.0000
2448,1,0.0025,2.0000,0.0690,0.0000,2.0000,1065.8026,1.0000,0.0000,2.5287,30.0000
2449,1,0.0025,2.0000,0.0690,0.0000,2.0000,1065.8026,1.0000,0.0000,2.5287,30.0000
2450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2451,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2452,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.3793,30.0000
2453,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.3793,30.0000
2454,2,0.0031,2.0000,0.0769,0.0000,1.5000,385.5822,1.0000,0.0000,1.4245,13.5000
2455,2,0.0031,2.0000,0.0769,0.0000,1.5000,385.5822,1.0000,0.0000,1.4245,13.5000
2456,3,0.0176,2.6667,0.1321,0.1480,1.0000,0.0000,1.0000,0.0000,1.6420,9.6667
2457,3,0.0176,2.6667,0.1321,0.1480,1.0000,0.0000,1.0000,0.0000,1.6420,9.6667
2458,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2459,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2460,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.7241,29.0000
2461,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.7241,29.0000
2462,3,0.0122,2.6667,0.1311,0.0773,1.3333,196.8706,1.0000,0.0000,2.5641,8.6667
2463,3,0.0122,2.6667,0.1311,0.0773,1.3333,196.8706,1.0000,0.0000,2.5641,8.6667
2464,3,0.0067,2.3333,0.1000,0.2039,1.3333,199.4429,1.0000,0.0000,1.2308,8.6667
2465,3,0.0067,2.3333,0.1000,0.2039,1.3333,199.4429,1.0000,0.0000,1.2308,8.6667
2466,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2467,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2468,4,0.0142,2.2500,0.1075,0.2883,1.0000,0.0000,1.0000,0.0000,0.6923,6.5000
2469,4,0.0142,2.2500,0.1075,0.2883,1.0000,0.0000,1.0000,0.0000,0.6923,6.5000
2470,1,0.0365,6.0000,0.3048,0.3549,1.0000,0.0000,1.0000,0.0000,9.9567,22.0000
2471,1,0.0365,6.0000,0.3048,0.3549,1.0000,0.0000,1.0000,0.0000,9.9567,22.0000
2472,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2473,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2474,1,0.0085,4.0000,0.1481,0.5236,1.0000,0.0000,1.0000,0.0000,2.6455,28.0000
2475,1,0.0085,4.0000,0.1481,0.5236,1.0000,0.0000,1.0000,0.0000,2.6455,28.0000
2476,1,0.0435,6.0000,0.2552,0.4901,1.0000,0.0000,1.0000,0.0000,5.3333,25.0000
2477,1,0.0435,6.0000,0.2552,0.4901,1.0000,0.0000,1.0000,0.0000,5.3333,25.0000
2478,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2479,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2480,1,0.0040,2.0000,0.0870,0.7071,1.0000,0.0000,1.0000,0.0000,1.4493,24.0000
2481,1,0.0040,2.0000,0.0870,0.7071,1.0000,0.0000,1.0000,0.0000,1.4493,24.0000
2482,2,0.0108,3.0000,0.1327,0.1468,1.0000,0.0000,1.0000,0.0000,2.7066,13.5000
2483,2,0.0108,3.0000,0.1327,0.1468,1.0000,0.0000,1.0000,0.0000,2.7066,13.5000
2484,1,0.0123,5.0000,0.1923,0.4623,2.0000,299.8522,1.0000,0.0000,4.5584,27.0000
2485,1,0.0123,5.0000,0.1923,0.4623,2.0000,299.8522,1.0000,0.0000,4.5584,27.0000
2486,4,0.0218,3.0000,0.1232,0.1384,1.0000,0.0000,1.0000,0.0000,1.2366,7.7500
2487,4,0.0218,3.0000,0.1232,0.1384,1.0000,0.0000,1.0000,0.0000,1.2366,7.7500
2488,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2489,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2490,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2491,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2492,3,0.0060,2.6667,0.0859,0.2978,1.0000,0.0000,1.0000,0.0000,0.6944,11.0000
2493,3,0.0060,2.6667,0.0859,0.2978,1.0000,0.0000,1.0000,0.0000,0.6944,11.0000
2494,1,0.0403,7.0000,0.2301,0.4586,1.0000,0.0000,1.0000,0.0000,5.3030,33.0000
2495,1,0.0403,7.0000,0.2301,0.4586,1.0000,0.0000,1.0000,0.0000,5.3030,33.0000
2496,1,0.0172,5.0000,0.2006,0.2553,2.0000,22.0414,1.0000,0.0000,8.9655,30.0000
2497,1,0.0172,5.0000,0.2006,0.2553,2.0000,22.0414,1.0000,0.0000,8.9655,30.0000
2498,1,0.0181,5.0000,0.1607,0.0000,1.0000,0.0000,1.0000,0.0000,4.9242,33.0000
2499,1,0.0181,5.0000,0.1607,0.0000,1.0000,0.0000,1.0000,0.0000,4.9242,33.0000
2500,4,0.0267,4.5000,0.1557,0.1869,1.0000,0.0000,1.0000,0.0000,1.5625,8.2500
2501,4,0.0267,4.5000,0.1557,0.1869,1.0000,0.0000,1.0000,0.0000,1.5625,8.2500
2502,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2503,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2504,4,0.0159,2.7500,0.1202,0.1964,1.0000,0.0000,1.0000,0.0000,1.1084,7.2500
2505,4,0.0159,2.7500,0.1202,0.1964,1.0000,0.0000,1.0000,0.0000,1.1084,7.2500
2506,1,0.0062,3.0000,0.1154,0.6116,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
2507,1,0.0062,3.0000,0.1154,0.6116,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
2508,5,0.0328,2.6000,0.1529,0.1192,1.0000,0.0000,1.0000,0.0000,1.0582,5.6000
2509,5,0.0328,2.6000,0.1529,0.1192,1.0000,0.0000,1.0000,0.0000,1.0582,5.6000
2510,1,0.0362,4.0000,0.2042,0.2533,1.0000,0.0000,1.0000,0.0000,5.6667,25.0000
2511,1,0.0362,4.0000,0.2042,0.2533,1.0000,0.0000,1.0000,0.0000,5.6667,25.0000
2512,4,0.0253,2.5000,0.1312,0.1941,1.2500,34.8982,1.0000,0.0000,0.9140,7.7500
2513,4,0.0253,2.5000,0.1312,0.1941,1.2500,34.8982,1.0000,0.0000,0.9140,7.7500
2514,2,0.0080,2.5000,0.0978,0.4731,1.0000,0.0000,1.0000,0.0000,1.2903,15.5000
2515,2,0.0080,2.5000,0.0978,0.4731,1.0000,0.0000,1.0000,0.0000,1.2903,15.5000
